emp_no,birth_date,first_name,last_name,gender,hire_date,emp_no,dept_no,from_date,to_date,emp_no,salary,from_date,to_date,dept_no,dept_name
11283,1964-02-25,Shmuel,Codenie,M,1987-06-30,11283,d002,1987-06-30,9999-01-01,11283,95144,2002-06-26,9999-01-01,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,66622,1985-05-15,1986-05-15,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,71047,1986-05-15,1987-05-15,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,71005,1987-05-15,1988-05-14,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,75366,1988-05-14,1989-05-14,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,76735,1989-05-14,1990-05-14,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,78420,1990-05-14,1991-05-14,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,79555,1991-05-14,1992-05-13,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,80521,1992-05-13,1993-05-13,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,84869,1993-05-13,1994-05-13,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,88799,1994-05-13,1995-05-13,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,91439,1995-05-13,1996-05-12,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,95832,1996-05-12,1997-05-12,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,96188,1997-05-12,1998-05-12,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,98753,1998-05-12,1999-05-12,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,99795,1999-05-12,2000-05-11,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,103072,2000-05-11,2001-05-11,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,107247,2001-05-11,2002-05-11,d002,Finance
11295,1953-02-03,Abdelkader,Lanzelotte,M,1985-05-15,11295,d002,1985-05-15,9999-01-01,11295,109283,2002-05-11,9999-01-01,d002,Finance
11346,1962-04-25,Jungsoon,Fiebach,M,1988-10-27,11346,d002,1992-06-11,9999-01-01,11346,66099,1992-06-11,1993-06-11,d002,Finance
11346,1962-04-25,Jungsoon,Fiebach,M,1988-10-27,11346,d002,1992-06-11,9999-01-01,11346,69975,1993-06-11,1994-06-11,d002,Finance
11346,1962-04-25,Jungsoon,Fiebach,M,1988-10-27,11346,d002,1992-06-11,9999-01-01,11346,73624,1994-06-11,1995-06-11,d002,Finance
11346,1962-04-25,Jungsoon,Fiebach,M,1988-10-27,11346,d002,1992-06-11,9999-01-01,11346,73539,1995-06-11,1996-06-10,d002,Finance
11346,1962-04-25,Jungsoon,Fiebach,M,1988-10-27,11346,d002,1992-06-11,9999-01-01,11346,73136,1996-06-10,1997-06-10,d002,Finance
11346,1962-04-25,Jungsoon,Fiebach,M,1988-10-27,11346,d002,1992-06-11,9999-01-01,11346,72720,1997-06-10,1998-06-10,d002,Finance
11346,1962-04-25,Jungsoon,Fiebach,M,1988-10-27,11346,d002,1992-06-11,9999-01-01,11346,74193,1998-06-10,1999-06-10,d002,Finance
11346,1962-04-25,Jungsoon,Fiebach,M,1988-10-27,11346,d002,1992-06-11,9999-01-01,11346,74664,1999-06-10,2000-06-09,d002,Finance
11346,1962-04-25,Jungsoon,Fiebach,M,1988-10-27,11346,d002,1992-06-11,9999-01-01,11346,78733,2000-06-09,2001-06-09,d002,Finance
11346,1962-04-25,Jungsoon,Fiebach,M,1988-10-27,11346,d002,1992-06-11,9999-01-01,11346,82546,2001-06-09,2002-06-09,d002,Finance
11346,1962-04-25,Jungsoon,Fiebach,M,1988-10-27,11346,d002,1992-06-11,9999-01-01,11346,83012,2002-06-09,9999-01-01,d002,Finance
11354,1957-11-01,Tianruo,Stasinski,M,1987-06-23,11354,d002,1987-06-23,9999-01-01,11354,61009,1997-06-20,1998-06-20,d002,Finance
11354,1957-11-01,Tianruo,Stasinski,M,1987-06-23,11354,d002,1987-06-23,9999-01-01,11354,61501,1998-06-20,1999-06-20,d002,Finance
11354,1957-11-01,Tianruo,Stasinski,M,1987-06-23,11354,d002,1987-06-23,9999-01-01,11354,64569,1999-06-20,2000-06-19,d002,Finance
11354,1957-11-01,Tianruo,Stasinski,M,1987-06-23,11354,d002,1987-06-23,9999-01-01,11354,68833,2000-06-19,2001-06-19,d002,Finance
11354,1957-11-01,Tianruo,Stasinski,M,1987-06-23,11354,d002,1987-06-23,9999-01-01,11354,69239,2001-06-19,2002-06-19,d002,Finance
11354,1957-11-01,Tianruo,Stasinski,M,1987-06-23,11354,d002,1987-06-23,9999-01-01,11354,73114,2002-06-19,9999-01-01,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,70183,1986-03-16,1987-03-16,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,72700,1987-03-16,1988-03-15,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,73919,1988-03-15,1989-03-15,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,78234,1989-03-15,1990-03-15,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,82699,1990-03-15,1991-03-15,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,86106,1991-03-15,1992-03-14,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,88724,1992-03-14,1993-03-14,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,92341,1993-03-14,1994-03-14,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,95743,1994-03-14,1995-03-14,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,95537,1995-03-14,1996-03-13,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,99747,1996-03-13,1997-03-13,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,100437,1997-03-13,1998-03-13,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,104063,1998-03-13,1999-03-13,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,106268,1999-03-13,2000-03-12,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,110594,2000-03-12,2001-03-12,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,115036,2001-03-12,2002-03-12,d002,Finance
11363,1962-04-27,Jenwei,Milicia,M,1986-03-16,11363,d002,1986-03-16,9999-01-01,11363,115938,2002-03-12,9999-01-01,d002,Finance
11367,1962-12-07,Christophe,Slobodova,F,1989-11-21,11367,d002,1999-11-04,9999-01-01,11367,78730,1999-11-04,2000-11-03,d002,Finance
11367,1962-12-07,Christophe,Slobodova,F,1989-11-21,11367,d002,1999-11-04,9999-01-01,11367,78569,2000-11-03,2001-11-03,d002,Finance
11367,1962-12-07,Christophe,Slobodova,F,1989-11-21,11367,d002,1999-11-04,9999-01-01,11367,79722,2001-11-03,9999-01-01,d002,Finance
11381,1960-09-06,Shir,Vural,M,1991-08-12,11381,d002,1991-08-12,1998-12-26,11381,71747,1991-08-12,1992-08-11,d002,Finance
11381,1960-09-06,Shir,Vural,M,1991-08-12,11381,d002,1991-08-12,1998-12-26,11381,74684,1992-08-11,1993-08-11,d002,Finance
11381,1960-09-06,Shir,Vural,M,1991-08-12,11381,d002,1991-08-12,1998-12-26,11381,76993,1993-08-11,1994-08-11,d002,Finance
11381,1960-09-06,Shir,Vural,M,1991-08-12,11381,d002,1991-08-12,1998-12-26,11381,80849,1994-08-11,1995-08-11,d002,Finance
11381,1960-09-06,Shir,Vural,M,1991-08-12,11381,d002,1991-08-12,1998-12-26,11381,83632,1995-08-11,1996-08-10,d002,Finance
11381,1960-09-06,Shir,Vural,M,1991-08-12,11381,d002,1991-08-12,1998-12-26,11381,84479,1996-08-10,1997-08-10,d002,Finance
11381,1960-09-06,Shir,Vural,M,1991-08-12,11381,d002,1991-08-12,1998-12-26,11381,85233,1997-08-10,1998-08-10,d002,Finance
11381,1960-09-06,Shir,Vural,M,1991-08-12,11381,d002,1991-08-12,1998-12-26,11381,87778,1998-08-10,1998-12-26,d002,Finance
11392,1956-01-27,Fatemeh,Reeken,M,1997-02-12,11392,d002,1999-04-21,9999-01-01,11392,62114,1999-04-21,2000-04-20,d002,Finance
11392,1956-01-27,Fatemeh,Reeken,M,1997-02-12,11392,d002,1999-04-21,9999-01-01,11392,62226,2000-04-20,2001-04-20,d002,Finance
11392,1956-01-27,Fatemeh,Reeken,M,1997-02-12,11392,d002,1999-04-21,9999-01-01,11392,64788,2001-04-20,2002-04-20,d002,Finance
11392,1956-01-27,Fatemeh,Reeken,M,1997-02-12,11392,d002,1999-04-21,9999-01-01,11392,68727,2002-04-20,9999-01-01,d002,Finance
11403,1962-12-12,Baocai,Soicher,M,1989-08-03,11403,d002,1989-08-03,1993-12-01,11403,87912,1989-08-03,1990-08-03,d002,Finance
11403,1962-12-12,Baocai,Soicher,M,1989-08-03,11403,d002,1989-08-03,1993-12-01,11403,90230,1990-08-03,1991-08-03,d002,Finance
11403,1962-12-12,Baocai,Soicher,M,1989-08-03,11403,d002,1989-08-03,1993-12-01,11403,92444,1991-08-03,1992-08-02,d002,Finance
11403,1962-12-12,Baocai,Soicher,M,1989-08-03,11403,d002,1989-08-03,1993-12-01,11403,92263,1992-08-02,1993-08-02,d002,Finance
11403,1962-12-12,Baocai,Soicher,M,1989-08-03,11403,d002,1989-08-03,1993-12-01,11403,95309,1993-08-02,1993-12-01,d002,Finance
11422,1956-06-03,Thanasis,Ghalwash,F,1990-12-04,11422,d002,1990-12-04,9999-01-01,11422,60505,1998-12-02,1999-12-02,d002,Finance
11422,1956-06-03,Thanasis,Ghalwash,F,1990-12-04,11422,d002,1990-12-04,9999-01-01,11422,64343,1999-12-02,2000-12-01,d002,Finance
11422,1956-06-03,Thanasis,Ghalwash,F,1990-12-04,11422,d002,1990-12-04,9999-01-01,11422,64365,2000-12-01,2001-12-01,d002,Finance
11422,1956-06-03,Thanasis,Ghalwash,F,1990-12-04,11422,d002,1990-12-04,9999-01-01,11422,65173,2001-12-01,9999-01-01,d002,Finance
11426,1958-09-01,Shuky,Schwartzbauer,M,1987-07-02,11426,d002,1996-10-13,9999-01-01,11426,78109,1996-10-13,1997-10-13,d002,Finance
11426,1958-09-01,Shuky,Schwartzbauer,M,1987-07-02,11426,d002,1996-10-13,9999-01-01,11426,82009,1997-10-13,1998-10-13,d002,Finance
11426,1958-09-01,Shuky,Schwartzbauer,M,1987-07-02,11426,d002,1996-10-13,9999-01-01,11426,82843,1998-10-13,1999-10-13,d002,Finance
11426,1958-09-01,Shuky,Schwartzbauer,M,1987-07-02,11426,d002,1996-10-13,9999-01-01,11426,82992,1999-10-13,2000-10-12,d002,Finance
11426,1958-09-01,Shuky,Schwartzbauer,M,1987-07-02,11426,d002,1996-10-13,9999-01-01,11426,86315,2000-10-12,2001-10-12,d002,Finance
11426,1958-09-01,Shuky,Schwartzbauer,M,1987-07-02,11426,d002,1996-10-13,9999-01-01,11426,87294,2001-10-12,9999-01-01,d002,Finance
11436,1961-02-25,Christfried,Lindqvist,M,1995-08-29,11436,d002,1999-01-14,1999-06-09,11436,67921,1999-01-14,1999-11-22,d002,Finance
11479,1953-12-02,Shridhar,Pleszkun,M,1998-08-23,11479,d002,1999-02-10,9999-01-01,11479,78157,1999-02-10,2000-02-10,d002,Finance
11479,1953-12-02,Shridhar,Pleszkun,M,1998-08-23,11479,d002,1999-02-10,9999-01-01,11479,80343,2000-02-10,2001-02-09,d002,Finance
11479,1953-12-02,Shridhar,Pleszkun,M,1998-08-23,11479,d002,1999-02-10,9999-01-01,11479,81222,2001-02-09,2002-02-09,d002,Finance
11479,1953-12-02,Shridhar,Pleszkun,M,1998-08-23,11479,d002,1999-02-10,9999-01-01,11479,82010,2002-02-09,9999-01-01,d002,Finance
11513,1954-07-16,Otmar,Mahnke,M,1986-03-27,11513,d002,1992-08-25,9999-01-01,11513,82525,1992-08-25,1993-08-25,d002,Finance
11513,1954-07-16,Otmar,Mahnke,M,1986-03-27,11513,d002,1992-08-25,9999-01-01,11513,84349,1993-08-25,1994-08-25,d002,Finance
11513,1954-07-16,Otmar,Mahnke,M,1986-03-27,11513,d002,1992-08-25,9999-01-01,11513,85113,1994-08-25,1995-08-25,d002,Finance
11513,1954-07-16,Otmar,Mahnke,M,1986-03-27,11513,d002,1992-08-25,9999-01-01,11513,85017,1995-08-25,1996-08-24,d002,Finance
11513,1954-07-16,Otmar,Mahnke,M,1986-03-27,11513,d002,1992-08-25,9999-01-01,11513,86952,1996-08-24,1997-08-24,d002,Finance
11513,1954-07-16,Otmar,Mahnke,M,1986-03-27,11513,d002,1992-08-25,9999-01-01,11513,90324,1997-08-24,1998-08-24,d002,Finance
11513,1954-07-16,Otmar,Mahnke,M,1986-03-27,11513,d002,1992-08-25,9999-01-01,11513,93526,1998-08-24,1999-08-24,d002,Finance
11513,1954-07-16,Otmar,Mahnke,M,1986-03-27,11513,d002,1992-08-25,9999-01-01,11513,95460,1999-08-24,2000-08-23,d002,Finance
11513,1954-07-16,Otmar,Mahnke,M,1986-03-27,11513,d002,1992-08-25,9999-01-01,11513,97308,2000-08-23,2001-08-23,d002,Finance
11513,1954-07-16,Otmar,Mahnke,M,1986-03-27,11513,d002,1992-08-25,9999-01-01,11513,100474,2001-08-23,9999-01-01,d002,Finance
11526,1954-04-19,Tonny,Impagliazzo,M,1992-02-23,11526,d002,1992-02-23,1998-11-28,11526,67591,1992-02-23,1993-02-22,d002,Finance
11526,1954-04-19,Tonny,Impagliazzo,M,1992-02-23,11526,d002,1992-02-23,1998-11-28,11526,69734,1993-02-22,1994-02-22,d002,Finance
11526,1954-04-19,Tonny,Impagliazzo,M,1992-02-23,11526,d002,1992-02-23,1998-11-28,11526,71526,1994-02-22,1995-02-22,d002,Finance
11526,1954-04-19,Tonny,Impagliazzo,M,1992-02-23,11526,d002,1992-02-23,1998-11-28,11526,72926,1995-02-22,1996-02-22,d002,Finance
11526,1954-04-19,Tonny,Impagliazzo,M,1992-02-23,11526,d002,1992-02-23,1998-11-28,11526,76120,1996-02-22,1997-02-21,d002,Finance
11526,1954-04-19,Tonny,Impagliazzo,M,1992-02-23,11526,d002,1992-02-23,1998-11-28,11526,75991,1997-02-21,1998-02-21,d002,Finance
11526,1954-04-19,Tonny,Impagliazzo,M,1992-02-23,11526,d002,1992-02-23,1998-11-28,11526,79663,1998-02-21,1998-11-28,d002,Finance
11596,1952-12-22,Yannik,Gunderson,F,1993-11-21,11596,d002,1995-11-23,9999-01-01,11596,60505,2001-11-21,9999-01-01,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,69180,1985-04-13,1986-04-13,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,69053,1986-04-13,1987-04-13,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,69029,1987-04-13,1988-04-12,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,70919,1988-04-12,1989-04-12,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,71185,1989-04-12,1990-04-12,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,74073,1990-04-12,1991-04-12,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,74921,1991-04-12,1992-04-11,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,75639,1992-04-11,1993-04-11,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,79641,1993-04-11,1994-04-11,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,79437,1994-04-11,1995-04-11,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,83176,1995-04-11,1996-04-10,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,82681,1996-04-10,1997-04-10,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,83673,1997-04-10,1998-04-10,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,83574,1998-04-10,1999-04-10,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,86676,1999-04-10,2000-04-09,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,90893,2000-04-09,2001-04-09,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,92392,2001-04-09,2002-04-09,d002,Finance
11603,1954-12-07,Herb,Swen,F,1985-04-13,11603,d002,1985-04-13,9999-01-01,11603,94684,2002-04-09,9999-01-01,d002,Finance
11677,1958-02-19,Shooichi,Luit,F,1991-09-12,11677,d002,1991-09-12,1993-04-12,11677,86658,1991-09-12,1992-09-11,d002,Finance
11677,1958-02-19,Shooichi,Luit,F,1991-09-12,11677,d002,1991-09-12,1993-04-12,11677,90385,1992-09-11,1993-04-12,d002,Finance
11689,1957-10-23,Jixiang,Thisen,F,1986-12-26,11689,d002,1989-11-08,9999-01-01,11689,88980,1989-11-08,1990-11-08,d002,Finance
11689,1957-10-23,Jixiang,Thisen,F,1986-12-26,11689,d002,1989-11-08,9999-01-01,11689,92245,1990-11-08,1991-11-08,d002,Finance
11689,1957-10-23,Jixiang,Thisen,F,1986-12-26,11689,d002,1989-11-08,9999-01-01,11689,92778,1991-11-08,1992-11-07,d002,Finance
11689,1957-10-23,Jixiang,Thisen,F,1986-12-26,11689,d002,1989-11-08,9999-01-01,11689,96580,1992-11-07,1993-11-07,d002,Finance
11689,1957-10-23,Jixiang,Thisen,F,1986-12-26,11689,d002,1989-11-08,9999-01-01,11689,99502,1993-11-07,1994-11-07,d002,Finance
11689,1957-10-23,Jixiang,Thisen,F,1986-12-26,11689,d002,1989-11-08,9999-01-01,11689,101119,1994-11-07,1995-11-07,d002,Finance
11689,1957-10-23,Jixiang,Thisen,F,1986-12-26,11689,d002,1989-11-08,9999-01-01,11689,101299,1995-11-07,1996-11-06,d002,Finance
11689,1957-10-23,Jixiang,Thisen,F,1986-12-26,11689,d002,1989-11-08,9999-01-01,11689,102125,1996-11-06,1997-11-06,d002,Finance
11689,1957-10-23,Jixiang,Thisen,F,1986-12-26,11689,d002,1989-11-08,9999-01-01,11689,103196,1997-11-06,1998-11-06,d002,Finance
11689,1957-10-23,Jixiang,Thisen,F,1986-12-26,11689,d002,1989-11-08,9999-01-01,11689,106772,1998-11-06,1999-11-06,d002,Finance
11689,1957-10-23,Jixiang,Thisen,F,1986-12-26,11689,d002,1989-11-08,9999-01-01,11689,110937,1999-11-06,2000-11-05,d002,Finance
11689,1957-10-23,Jixiang,Thisen,F,1986-12-26,11689,d002,1989-11-08,9999-01-01,11689,112411,2000-11-05,2001-11-05,d002,Finance
11689,1957-10-23,Jixiang,Thisen,F,1986-12-26,11689,d002,1989-11-08,9999-01-01,11689,116433,2001-11-05,9999-01-01,d002,Finance
11705,1954-11-26,Arve,Hofmeyr,M,1985-10-30,11705,d002,1985-10-30,1990-04-06,11705,79701,1985-10-30,1986-10-30,d002,Finance
11705,1954-11-26,Arve,Hofmeyr,M,1985-10-30,11705,d002,1985-10-30,1990-04-06,11705,81551,1986-10-30,1987-10-30,d002,Finance
11705,1954-11-26,Arve,Hofmeyr,M,1985-10-30,11705,d002,1985-10-30,1990-04-06,11705,84285,1987-10-30,1988-10-29,d002,Finance
11705,1954-11-26,Arve,Hofmeyr,M,1985-10-30,11705,d002,1985-10-30,1990-04-06,11705,85432,1988-10-29,1989-10-29,d002,Finance
11705,1954-11-26,Arve,Hofmeyr,M,1985-10-30,11705,d002,1985-10-30,1990-04-06,11705,85722,1989-10-29,1990-10-29,d002,Finance
11705,1954-11-26,Arve,Hofmeyr,M,1985-10-30,11705,d002,1985-10-30,1990-04-06,11705,87269,1990-10-29,1991-10-29,d002,Finance
11705,1954-11-26,Arve,Hofmeyr,M,1985-10-30,11705,d002,1985-10-30,1990-04-06,11705,91266,1991-10-29,1992-10-28,d002,Finance
11705,1954-11-26,Arve,Hofmeyr,M,1985-10-30,11705,d002,1985-10-30,1990-04-06,11705,91655,1992-10-28,1993-10-28,d002,Finance
11705,1954-11-26,Arve,Hofmeyr,M,1985-10-30,11705,d002,1985-10-30,1990-04-06,11705,93664,1993-10-28,1994-06-30,d002,Finance
11741,1962-05-27,Valeri,Vigier,F,1989-02-04,11741,d002,1989-02-04,9999-01-01,11741,60279,1990-02-04,1991-02-04,d002,Finance
11741,1962-05-27,Valeri,Vigier,F,1989-02-04,11741,d002,1989-02-04,9999-01-01,11741,62026,1991-02-04,1992-02-04,d002,Finance
11741,1962-05-27,Valeri,Vigier,F,1989-02-04,11741,d002,1989-02-04,9999-01-01,11741,62611,1992-02-04,1993-02-03,d002,Finance
11741,1962-05-27,Valeri,Vigier,F,1989-02-04,11741,d002,1989-02-04,9999-01-01,11741,66688,1993-02-03,1994-02-03,d002,Finance
11741,1962-05-27,Valeri,Vigier,F,1989-02-04,11741,d002,1989-02-04,9999-01-01,11741,67403,1994-02-03,1995-02-03,d002,Finance
11741,1962-05-27,Valeri,Vigier,F,1989-02-04,11741,d002,1989-02-04,9999-01-01,11741,69660,1995-02-03,1996-02-03,d002,Finance
11741,1962-05-27,Valeri,Vigier,F,1989-02-04,11741,d002,1989-02-04,9999-01-01,11741,74089,1996-02-03,1997-02-02,d002,Finance
11741,1962-05-27,Valeri,Vigier,F,1989-02-04,11741,d002,1989-02-04,9999-01-01,11741,76671,1997-02-02,1998-02-02,d002,Finance
11741,1962-05-27,Valeri,Vigier,F,1989-02-04,11741,d002,1989-02-04,9999-01-01,11741,78929,1998-02-02,1999-02-02,d002,Finance
11741,1962-05-27,Valeri,Vigier,F,1989-02-04,11741,d002,1989-02-04,9999-01-01,11741,78645,1999-02-02,2000-02-02,d002,Finance
11741,1962-05-27,Valeri,Vigier,F,1989-02-04,11741,d002,1989-02-04,9999-01-01,11741,79405,2000-02-02,2001-02-01,d002,Finance
11741,1962-05-27,Valeri,Vigier,F,1989-02-04,11741,d002,1989-02-04,9999-01-01,11741,81718,2001-02-01,2002-02-01,d002,Finance
11741,1962-05-27,Valeri,Vigier,F,1989-02-04,11741,d002,1989-02-04,9999-01-01,11741,84493,2002-02-01,9999-01-01,d002,Finance
11761,1964-07-17,Bartek,Aamodt,M,1991-06-12,11761,d002,1991-06-12,9999-01-01,11761,60062,1995-06-11,1996-06-10,d002,Finance
11761,1964-07-17,Bartek,Aamodt,M,1991-06-12,11761,d002,1991-06-12,9999-01-01,11761,64500,1996-06-10,1997-06-10,d002,Finance
11761,1964-07-17,Bartek,Aamodt,M,1991-06-12,11761,d002,1991-06-12,9999-01-01,11761,67764,1997-06-10,1998-06-10,d002,Finance
11761,1964-07-17,Bartek,Aamodt,M,1991-06-12,11761,d002,1991-06-12,9999-01-01,11761,70049,1998-06-10,1999-06-10,d002,Finance
11761,1964-07-17,Bartek,Aamodt,M,1991-06-12,11761,d002,1991-06-12,9999-01-01,11761,73677,1999-06-10,2000-06-09,d002,Finance
11761,1964-07-17,Bartek,Aamodt,M,1991-06-12,11761,d002,1991-06-12,9999-01-01,11761,73420,2000-06-09,2001-06-09,d002,Finance
11761,1964-07-17,Bartek,Aamodt,M,1991-06-12,11761,d002,1991-06-12,9999-01-01,11761,75920,2001-06-09,2002-06-09,d002,Finance
11761,1964-07-17,Bartek,Aamodt,M,1991-06-12,11761,d002,1991-06-12,9999-01-01,11761,76842,2002-06-09,9999-01-01,d002,Finance
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,63002,1989-01-23,1990-01-23,d002,Finance
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,66078,1990-01-23,1991-01-23,d002,Finance
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,69195,1991-01-23,1992-01-23,d002,Finance
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,71208,1992-01-23,1993-01-22,d002,Finance
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,73972,1993-01-22,1994-01-22,d002,Finance
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,77287,1994-01-22,1995-01-22,d002,Finance
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,78535,1995-01-22,1996-01-22,d002,Finance
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,81848,1996-01-22,1997-01-21,d002,Finance
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,83983,1997-01-21,1998-01-21,d002,Finance
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,86639,1998-01-21,1999-01-21,d002,Finance
